timestamp,joint,x,y,z
0.933333333,19,0.092952057,-0.000813562,1.742317243
0.933333333,20,-0.104072542,0.009946,1.75136114
0.933333333,21,0.086589669,0.022128669,1.73137707
0.933333333,22,-0.097753979,0.0269034,1.74450029
0.933333333,23,0.053206705,0.071287207,1.730654577
0.933333333,24,-0.045668087,0.074291502,1.719685139
0.933333333,25,0.052138365,-0.304079485,1.8155483
0.933333333,26,-0.03534775,-0.327118898,1.733083277
0.933333333,27,0.030890892,-0.697381293,1.887118622
0.933333333,28,-0.015438511,-0.71647263,1.70618037
0.933333333,29,0.029733788,-0.770429156,1.889172568
0.933333333,30,-0.009567276,-0.767260779,1.70364434
0.933333333,31,0.025105816,-0.72435787,1.868417173
0.933333333,32,-0.022147655,-0.747013303,1.669291722
0.966666667,0,0.005422225,0.777346314,1.948358819
0.966666667,1,0.013237706,0.796069688,1.917245939
0.966666667,2,0.019586538,0.797925547,1.917678207
0.966666667,3,0.026475855,0.799262623,1.91755119
0.966666667,4,-0.00454916,0.794496271,1.916247874
0.966666667,5,-0.010283717,0.794692913,1.915618941
0.966666667,6,-0.016173551,0.79499622,1.916293487
0.966666667,7,0.034408951,0.740420651,1.812097989
0.966666667,8,-0.024797293,0.731245481,1.798416719
0.966666667,9,0.014561259,0.74419193,1.918480545
0.966666667,10,-0.00428245,0.73817149,1.914506063
0.966666667,11,0.096261411,0.553064761,1.744292424
0.966666667,12,-0.087411002,0.558266974,1.75247514
0.966666667,13,0.116660601,0.282662905,1.719294855
0.966666667,14,-0.103058517,0.288267563,1.759713857
0.966666667,15,0.111495463,0.057564218,1.763811986
0.966666667,16,-0.110915093,0.066771777,1.821771301
0.966666667,17,0.114252505,0.000205466,1.768678525
0.966666667,18,-0.12398779,0.000409256,1.828057095
0.966666667,19,0.098578299,0.002351107,1.772093773
0.966666667,20,-0.111778861,0.008604288,1.836134784
0.966666667,21,0.093878553,0.022924696,1.764982281
0.966666667,22,-0.103079917,0.030632199,1.827242881
0.966666667,23,0.055082223,0.073900152,1.756969359
0.966666667,24,-0.044745864,0.07612422,1.745084738
0.966666667,25,0.051662667,-0.314820082,1.823756367
0.966666667,26,-0.028468801,-0.329250856,1.769894315
0.966666667,27,0.023729971,-0.719331678,1.882876113
0.966666667,28,-0.016666263,-0.723960441,1.754393616
0.966666667,29,0.024519179,-0.781187792,1.883347422
0.966666667,30,-0.013134483,-0.781014663,1.753705148
0.966666667,31,0.021792509,-0.733180268,1.856252104
0.966666667,32,-0.023650037,-0.764642677,1.720507734
1,0,0.012379411,0.7507753,1.907724501
1,1,0.019358089,0.765932494,1.874780835
1,2,0.025647089,0.766864039,1.87516971
1,3,0.032486426,0.767431566,1.875074932
1,4,0.002307969,0.767785712,1.876486571
1,5,-0.003373206,0.768653837,1.875803911
1,6,-0.009323653,0.769736077,1.876521335
1,7,0.039486567,0.713043465,1.769146674
1,8,-0.019601464,0.712564841,1.767873168
1,9,0.020500792,0.717501865,1.877118015
1,10,0.001988422,0.714507384,1.877120608
1,11,0.095712128,0.531913184,1.705810034
1,12,-0.085250522,0.552858016,1.745638753
1,13,0.113278962,0.260503169,1.675243938
1,14,-0.099365141,0.281851278,1.726669901
1,15,0.113247838,0.021388595,1.710387805
1,16,-0.10461102,0.048597196,1.724272386
1,17,0.113142487,-0.033885819,1.714227085
1,18,-0.111872684,-0.009026991,1.726963402
1,19,0.096131009,-0.031339115,1.715929487
1,20,-0.103284941,-0.006137328,1.730367989
1,21,0.091816668,-0.009373137,1.712422022
1,22,-0.095071461,0.015463205,1.727330697
1,23,0.053361079,0.06885682,1.770798788
1,24,-0.047181204,0.073738785,1.782994352
1,25,0.056173869,-0.317235261,1.847990842
1,26,-0.033218765,-0.328254531,1.806571911
1,27,0.028762375,-0.718127984,1.928316699
1,28,-0.019474466,-0.721598338,1.804365651
1,29,0.02926696,-0.777545791,1.930808471
1,30,-0.014293682,-0.779160306,1.803937203
1,31,0.030121461,-0.743356644,1.902323932
1,32,-0.024576166,-0.758845687,1.76397958
1.033333333,0,0.009392223,0.764972374,1.932965519
1.033333333,1,0.017211347,0.782267186,1.90101506
1.033333333,2,0.023486303,0.783431368,1.901345225
1.033333333,3,0.030125783,0.784393449,1.901337231
1.033333333,4,0.000121771,0.783751044,1.90310649
1.033333333,5,-0.005402356,0.784463185,1.902649032
1.033333333,6,-0.011138443,0.785329182,1.90351692
1.033333333,7,0.039383381,0.724728236,1.795884129
1.033333333,8,-0.020305201,0.725081675,1.794209368
1.033333333,9,0.018274985,0.728283455,1.901581342
1.033333333,10,-0.000233207,0.725499891,1.902074063
1.033333333,11,0.096960403,0.53286299,1.723362306
1.033333333,12,-0.084356504,0.555771706,1.774047014
1.033333333,13,0.119654846,0.256734656,1.697291741
1.033333333,14,-0.099287014,0.282153538,1.755175324
1.033333333,15,0.122290474,0.023463536,1.730007464
1.033333333,16,-0.109801779,0.047966846,1.761434572
1.033333333,17,0.123017083,-0.032389465,1.732095266
1.033333333,18,-0.124593084,-0.008817577,1.766106734
1.033333333,19,0.110980806,-0.031409208,1.730071651
1.033333333,20,-0.110621104,-0.004380125,1.769006403
1.033333333,21,0.106163015,-0.009139136,1.729797596
1.033333333,22,-0.101594399,0.015563093,1.763909644
1.033333333,23,0.053924988,0.069380216,1.782952631
1.033333333,24,-0.04466526,0.075596906,1.822445771
1.033333333,25,0.051564537,-0.329391011,1.817151278
1.033333333,26,-0.031040474,-0.334678054,1.874800625
1.033333333,27,0.018187076,-0.723282258,1.869138876
1.033333333,28,-0.025330656,-0.74308876,1.92087348
1.033333333,29,0.015129492,-0.785793267,1.869151326
1.033333333,30,-0.023614415,-0.798474546,1.924784402
1.033333333,31,0.01684426,-0.756647037,1.827598913
1.033333333,32,-0.019845368,-0.78879711,1.882158207
1.066666667,0,0.016089222,0.757355247,1.94082142
1.066666667,1,0.023910923,0.77496736,1.908425722
1.066666667,2,0.030478751,0.776365528,1.90883268
1.066666667,3,0.037381077,0.777059857,1.908639784
1.066666667,4,0.006047076,0.776684001,1.910640437
1.066666667,5,0.000321184,0.777658351,1.910162854
1.066666667,6,-0.005361478,0.778712407,1.910998042
1.066666667,7,0.044270775,0.719498688,1.80047137
1.066666667,8,-0.015300683,0.720914892,1.801221309
1.066666667,9,0.024965764,0.72225097,1.908936653
1.066666667,10,0.005785995,0.719994131,1.909417759
1.066666667,11,0.099524864,0.525969355,1.736680056
1.066666667,12,-0.082014252,0.550144886,1.780016854
1.066666667,13,0.121420648,0.251574083,1.708852153
1.066666667,14,-0.097031625,0.277295618,1.766203675
1.066666667,15,0.125015638,0.016003102,1.743436585
1.066666667,16,-0.109941813,0.03304519,1.776271417
1.066666667,17,0.127371983,-0.043105215,1.745909754
1.066666667,18,-0.128079843,-0.02497929,1.781171567
1.066666667,19,0.115140132,-0.042200765,1.747114967
1.066666667,20,-0.109002578,-0.034280375,1.782152924
1.066666667,21,0.109698165,-0.019703657,1.745339352
1.066666667,22,-0.102416153,0.002722568,1.778149552
1.066666667,23,0.056182636,0.068998682,1.811490442
1.066666667,24,-0.043877605,0.077895319,1.845851555
1.066666667,25,0.048538789,-0.32520131,1.837219582
1.066666667,26,-0.033368833,-0.326120393,1.888773109
1.066666667,27,0.017809615,-0.709714194,1.851102836
1.066666667,28,-0.029021426,-0.722553313,1.888485357
1.066666667,29,0.004065977,-0.798350362,1.846064429
1.066666667,30,-0.025984709,-0.780308824,1.887871593
1.066666667,31,0.004233667,-0.739748,1.798502264
1.066666667,32,-0.028892084,-0.762677022,1.844070691
1.1,0,0.018191137,0.751247937,1.931349267
1.1,1,0.025384029,0.768945274,1.898068089
1.1,2,0.031935015,0.770093445,1.898403228
1.1,3,0.038857622,0.770672734,1.898485139
1.1,4,0.008570454,0.771210517,1.901962474
1.1,5,0.003099721,0.771999042,1.901659754
1.1,6,-0.002436993,0.772940769,1.902557519
1.1,7,0.046948533,0.710526523,1.78921197
1.1,8,-0.012884572,0.714835957,1.794961781
1.1,9,0.026619631,0.713101189,1.8986056
1.1,10,0.008254085,0.711526334,1.901435011
1.1,11,0.100404367,0.515127383,1.72542331
1.1,12,-0.081198525,0.542126085,1.789605376
1.1,13,0.120946461,0.245832017,1.70593432
1.1,14,-0.095993198,0.269647431,1.788628083
1.1,15,0.131920767,0.003677402,1.747480903
1.1,16,-0.105730841,0.02428975,1.803009391
1.1,17,0.136098097,-0.054964885,1.749987673
1.1,18,-0.126327946,-0.033672494,1.808090683
1.1,19,0.123664214,-0.052609863,1.747864377
1.1,20,-0.10911867,-0.02796419,1.807567019
1.1,21,0.115683452,-0.030500534,1.748069186
1.1,22,-0.098960569,-0.005221977,1.803978771
1.1,23,0.056250822,0.067469918,1.826994524
1.1,24,-0.043383079,0.075137193,1.881958085
1.1,25,0.050274421,-0.319071682,1.869062271
1.1,26,-0.034257011,-0.315686355,1.948195924
1.1,27,0.018304044,-0.710667737,1.893910151
1.1,28,-0.035111465,-0.719734181,1.963843856
1.1,29,0.002609661,-0.806399977,1.890124265
1.1,30,-0.031917991,-0.777104503,1.963922996
1.1,31,0.005416427,-0.742531514,1.84471614
1.1,32,-0.027447916,-0.739180706,1.918892336
1.133333333,0,0.018101358,0.765700462,1.952879829
1.133333333,1,0.02549386,0.782058111,1.918456295
1.133333333,2,0.032325836,0.782378992,1.91885514
1.133333333,3,0.039458707,0.781981132,1.918764283
1.133333333,4,0.008130829,0.785462552,1.921738421
1.133333333,5,0.002713172,0.786636926,1.921301337
1.133333333,6,-0.002837509,0.787855284,1.922212002
1.133333333,7,0.047723699,0.716987488,1.801466515
1.133333333,8,-0.012039432,0.72435638,1.805480679
1.133333333,9,0.027448939,0.72613876,1.918096648
1.133333333,10,0.008176191,0.726725434,1.91961435
1.133333333,11,0.102173681,0.514520197,1.739893367
1.133333333,12,-0.077375206,0.546704527,1.801261788
1.133333333,13,0.122183568,0.245868164,1.714942654
1.133333333,14,-0.089865611,0.276671491,1.798107041
1.133333333,15,0.138436874,0.005474199,1.750868877
1.133333333,16,-0.095369026,0.02899554,1.798393098
1.133333333,17,0.148114594,-0.057862996,1.754191285
1.133333333,18,-0.107607236,-0.027125563,1.805230697
1.133333333,19,0.133321548,-0.056381697,1.75503668
1.133333333,20,-0.095595436,-0.024240051,1.802063023
1.133333333,21,0.125279869,-0.031101978,1.753758749
1.133333333,22,-0.083122446,-0.001506899,1.799271589
1.133333333,23,0.057638187,0.069694205,1.847401222
1.133333333,24,-0.04615637,0.078566458,1.913299338
1.133333333,25,0.054004175,-0.306221419,1.943669756
1.133333333,26,-0.038371041,-0.294608469,2.008621742
1.133333333,27,0.023738461,-0.692347303,1.936334515
1.133333333,28,-0.037284585,-0.693309303,1.988750157
1.133333333,29,0.016583862,-0.755016518,1.929426575
1.133333333,30,-0.035061486,-0.745767629,1.986358067
1.133333333,31,0.019988791,-0.721560825,1.88547515
1.133333333,32,-0.024751354,-0.73354642,1.944605363
1.166666667,0,0.020567178,0.778594829,1.996274232
1.166666667,1,0.027973887,0.797186455,1.963131728
1.166666667,2,0.034887895,0.797682837,1.963550894
1.166666667,3,0.041982662,0.797493713,1.96346598
1.166666667,4,0.010249847,0.799679046,1.965267988
1.166666667,5,0.004730514,0.800709056,1.964938755
1.166666667,6,-0.000994158,0.801772882,1.965728334
1.166666667,7,0.05046933,0.734607222,1.851223587
1.166666667,8,-0.00998735,0.737020339,1.850345994
1.166666667,9,0.029886227,0.73983601,1.963747906
1.166666667,10,0.010374866,0.73905217,1.963633394
1.166666667,11,0.105452706,0.527658586,1.793874888
1.166666667,12,-0.075441822,0.549425027,1.831905401
1.166666667,13,0.126071848,0.259551767,1.770896292
1.166666667,14,-0.088256411,0.276962391,1.823814786
1.166666667,15,0.148280161,0.018319359,1.809210888
1.166666667,16,-0.099930325,0.028650798,1.824574946
1.166666667,17,0.157272606,-0.041067376,1.812375343
1.166666667,18,-0.107534431,-0.023339975,1.832500993
1.166666667,19,0.144931039,-0.039604762,1.816877789
1.166666667,20,-0.093374702,-0.023724027,1.826078928
1.166666667,21,0.137170287,-0.014996984,1.814042105
1.166666667,22,-0.084272331,-0.002604535,1.825188762
1.166666667,23,0.056512764,0.075183619,1.890713903
1.166666667,24,-0.047811863,0.076198897,1.921740724
1.166666667,25,0.051059643,-0.291813681,2.001548296
1.166666667,26,-0.045582844,-0.288505299,2.037863782
1.166666667,27,0.035652396,-0.659140247,2.002711861
1.166666667,28,-0.033874878,-0.663375255,2.014719388
1.166666667,29,0.031399313,-0.721559553,1.997698373
1.166666667,30,-0.030092902,-0.713024804,2.012898146
1.166666667,31,0.023702116,-0.687438782,1.961706324
1.166666667,32,-0.026962356,-0.715319234,1.979551612
1.2,0,0.023662519,0.793517405,2.048146419
1.2,1,0.030890322,0.810500894,2.015096508
1.2,2,0.037482452,0.810146824,2.015558362
1.2,3,0.044484534,0.809164142,2.015494786
1.2,4,0.013651778,0.814430114,2.017083548
1.2,5,0.007884302,0.815725488,2.016857996
1.2,6,0.001734502,0.817005715,2.017688505
1.2,7,0.053244356,0.745931362,1.900938896
1.2,8,-0.009273211,0.750190165,1.899362229
1.2,9,0.031519728,0.752789525,2.014703355
1.2,10,0.012035316,0.75226316,2.014165684
1.2,11,0.105421548,0.533052496,1.833693698
1.2,12,-0.071553966,0.563354889,1.876471422
1.2,13,0.122899437,0.267179702,1.811085082
1.2,14,-0.084684807,0.286223885,1.870282806
1.2,15,0.148684007,0.031951603,1.855340689
1.2,16,-0.104733831,0.030781636,1.888924829
1.2,17,0.157555082,-0.02688322,1.859784327
1.2,18,-0.112596266,-0.027370323,1.89907328
1.2,19,0.146774411,-0.021214689,1.864459313
1.2,20,-0.105359951,-0.026207326,1.896628793
1.2,21,0.137195172,0.001041322,1.859749973
1.2,22,-0.093305924,-0.002512648,1.891217459
1.2,23,0.054028604,0.076413769,1.910025844
1.2,24,-0.04616531,0.082806975,1.954140106
1.2,25,0.051380008,-0.307036075,1.983128715
1.2,26,-0.044688507,-0.291144352,2.076003678
1.2,27,0.033822674,-0.675569734,1.947036991
1.2,28,-0.038344627,-0.655235961,2.054600894
1.2,29,0.024943233,-0.741404036,1.938753537
1.2,30,-0.03492067,-0.723284149,2.053362787
1.2,31,0.019759749,-0.686713827,1.900995102
1.2,32,-0.031822639,-0.724532048,2.026068113
1.233333333,0,0.024564884,0.804536018,2.06479171
1.233333333,1,0.032012811,0.819091381,2.030681648
1.233333333,2,0.038615501,0.818113784,2.031130628
1.233333333,3,0.045555263,0.816369607,2.030942813
1.233333333,4,0.014542048,0.823232616,2.031974167
1.233333333,5,0.0086505,0.824401018,2.03166958
1.233333333,6,0.002313229,0.825455862,2.032498465
1.233333333,7,0.054167972,0.750780273,1.913392474
1.233333333,8,-0.008860633,0.755403452,1.9097979
1.233333333,9,0.032587609,0.760844157,2.030711078
1.233333333,10,0.012416564,0.76116354,2.029573061
1.233333333,11,0.10607051,0.530708326,1.853270576
1.233333333,12,-0.069204866,0.565497947,1.880657025
1.233333333,13,0.125430272,0.256954629,1.8217121
1.233333333,14,-0.084015493,0.2891236,1.876232684
1.233333333,15,0.149317745,0.014924587,1.86384067
1.233333333,16,-0.097219235,0.039941188,1.891676866
1.233333333,17,0.156219084,-0.050152899,1.867611059
1.233333333,18,-0.104137074,-0.01514033,1.899258931
1.233333333,19,0.143657483,-0.0484381,1.873162285
1.233333333,20,-0.090304255,-0.012939701,1.894016363
1.233333333,21,0.135806713,-0.021299169,1.868223713
1.233333333,22,-0.086559771,0.007016878,1.892329045
1.233333333,23,0.060028321,0.070739701,1.946789185
1.233333333,24,-0.043502806,0.077786404,1.969097868
1.233333333,25,0.050776635,-0.310726194,2.049848937
1.233333333,26,-0.039306704,-0.285557045,2.109817021
1.233333333,27,0.035667811,-0.692123119,2.018816792
1.233333333,28,-0.035759112,-0.652297859,2.090064355
1.233333333,29,0.029813056,-0.753376677,2.010543828
1.233333333,30,-0.028500768,-0.702677257,2.089072102
1.233333333,31,0.015250588,-0.700157091,1.97658803
1.233333333,32,-0.034145636,-0.719893913,2.063083292
1.266666667,0,0.02447289,0.797779562,2.075222703
1.266666667,1,0.032086999,0.813547127,2.043558409
1.266666667,2,0.038820453,0.81253631,2.043939004
1.266666667,3,0.045955279,0.810907023,2.043983029
1.266666667,4,0.014465867,0.817028484,2.043247821
1.266666667,5,0.008740128,0.818240655,2.043109821
1.266666667,6,0.002488512,0.819392472,2.043878311
1.266666667,7,0.055524887,0.750136156,1.937502259
1.266666667,8,-0.008200654,0.752264401,1.924630536
1.266666667,9,0.032623791,0.755430392,2.044558098
1.266666667,10,0.012611594,0.754826034,2.041295594
1.266666667,11,0.108698395,0.532247984,1.883885199
1.266666667,12,-0.06829941,0.564342703,1.891742708
1.266666667,13,0.128929511,0.265633117,1.857269535
1.266666667,14,-0.083856577,0.287958329,1.900100345
1.266666667,15,0.150470767,0.021634108,1.893894257
1.266666667,16,-0.102063533,0.039284043,1.92581897
1.266666667,17,0.159673996,-0.041832063,1.897528442
1.266666667,18,-0.11483527,-0.019147605,1.933315063
1.266666667,19,0.147787539,-0.03926578,1.900451126
1.266666667,20,-0.099802071,-0.020729333,1.92714612
1.266666667,21,0.138902619,-0.014276419,1.897056514
1.266666667,22,-0.090741087,0.006310871,1.926313391
1.266666667,23,0.05905378,0.07370216,1.982255435
1.266666667,24,-0.044827373,0.079588436,1.985266512
1.266666667,25,0.053700762,-0.309242343,2.074443029
1.266666667,26,-0.044376311,-0.271478002,2.154156486
1.266666667,27,0.039252558,-0.680744241,2.067724803
1.266666667,28,-0.033664922,-0.650504236,2.178639838
1.266666667,29,0.034958715,-0.747079801,2.063352132
1.266666667,30,-0.023109289,-0.702489618,2.181759292
1.266666667,31,0.01743692,-0.708419822,2.03220466
1.266666667,32,-0.029799971,-0.703714179,2.159386316
1.3,0,0.025859654,0.802702329,2.105975191
1.3,1,0.033731371,0.819164758,2.074420485
1.3,2,0.040542222,0.818305579,2.074935402
1.3,3,0.047890039,0.816730384,2.074712659
1.3,4,0.016070803,0.823275214,2.07457615
1.3,5,0.010237728,0.824788705,2.074340361
1.3,6,0.003776955,0.826302024,2.074980321
1.3,7,0.057552403,0.753791372,1.960233956
1.3,8,-0.006007909,0.757778488,1.95106634
1.3,9,0.033485373,0.760163765,2.073061387
1.3,10,0.014598764,0.75997783,2.070263124
1.3,11,0.110832125,0.536491444,1.918126146
1.3,12,-0.068069344,0.567732519,1.912863742
1.3,13,0.128506884,0.265154759,1.887915957
1.3,14,-0.083915937,0.29183413,1.922140698
1.3,15,0.151293261,0.017049446,1.91753305
1.3,16,-0.097470815,0.045876095,1.953547149
1.3,17,0.161849928,-0.044909191,1.923561114
1.3,18,-0.110361251,-0.026095655,1.965373243
1.3,19,0.148039079,-0.045832136,1.928757059
1.3,20,-0.099693854,-0.025544856,1.959721806
1.3,21,0.140428658,-0.020094206,1.92248376
1.3,22,-0.086366447,0.007071219,1.954695671
1.3,23,0.059101537,0.077497955,2.017404304
1.3,24,-0.045581167,0.086329214,2.001908623
1.3,25,0.054519102,-0.304572543,2.110311757
1.3,26,-0.037665009,-0.26139526,2.149637829
1.3,27,0.037696242,-0.661334545,2.052683658
1.3,28,-0.028623618,-0.621047481,2.095367129
1.3,29,0.033143762,-0.730048323,2.040564868
1.3,30,-0.025666868,-0.670159595,2.091325673
1.3,31,0.011543557,-0.684436013,1.994888418
1.3,32,-0.027688212,-0.682651835,2.056776102
1.333333333,0,0.023247376,0.790927434,2.091366492
1.333333333,1,0.031329919,0.807749482,2.058113502
1.333333333,2,0.03793793,0.807227349,2.05854168
1.333333333,3,0.045155169,0.8059813,2.058560409
1.333333333,4,0.014175743,0.811383127,2.059584595
1.333333333,5,0.00833046,0.812783548,2.059410982
1.333333333,6,0.001896026,0.814536218,2.060369393
1.333333333,7,0.055526748,0.744358533,1.949773532
1.333333333,8,-0.006578912,0.749711504,1.944366004
1.333333333,9,0.030579641,0.749469463,2.059856448
1.333333333,10,0.012098634,0.749989194,2.059167467
1.333333333,11,0.109648525,0.525186353,1.905646708
1.333333333,12,-0.067214906,0.563405011,1.923064064
1.333333333,13,0.128090945,0.258822494,1.885311823
1.333333333,14,-0.086435616,0.291733522,1.940951605
1.333333333,15,0.149355709,0.015237998,1.919526544
1.333333333,16,-0.10320603,0.046123058,1.966134597
1.333333333,17,0.158769334,-0.04821454,1.923543323
1.333333333,18,-0.109162105,-0.01243775,1.974123918
1.333333333,19,0.144925411,-0.047434486,1.923735533
1.333333333,20,-0.097931615,-0.013256271,1.964728411
1.333333333,21,0.136125534,-0.021071799,1.922267433
1.333333333,22,-0.091545767,0.008757359,1.965263765
1.333333333,23,0.062223779,0.077334286,2.029794886
1.333333333,24,-0.04315795,0.088563572,2.041117932
1.333333333,25,0.055860623,-0.303086426,2.134418327
1.333333333,26,-0.039186128,-0.266944765,2.213180568
1.333333333,27,0.037062816,-0.676561334,2.1362602
1.333333333,28,-0.029548365,-0.650690407,2.245948848
1.333333333,29,0.02989213,-0.745292665,2.131957311
1.333333333,30,-0.029202288,-0.701083751,2.249122467
1.333333333,31,0.015267329,-0.70555618,2.094222192
1.333333333,32,-0.031393834,-0.68745003,2.217408907
1.366666667,0,0.024470367,0.802152986,2.142091249
1.366666667,1,0.032373835,0.819863309,2.109239248
1.366666667,2,0.03895504,0.819598539,2.109548551
1.366666667,3,0.046110556,0.818723625,2.109561411
1.366666667,4,0.015175778,0.822065022,2.108356987
1.366666667,5,0.009496733,0.823341679,2.108080668
1.366666667,6,0.003253201,0.824959563,2.109073163
1.366666667,7,0.056856467,0.760004761,2.005140011
1.366666667,8,-0.006016971,0.759782249,1.991163952
1.366666667,9,0.03186437,0.760839662,2.110735283
1.366666667,10,0.013441178,0.760380485,2.108001259
1.366666667,11,0.110922955,0.531851735,1.943887105
1.366666667,12,-0.065933269,0.571023192,1.969975491
1.366666667,13,0.128416889,0.264264897,1.926202652
1.366666667,14,-0.090830915,0.293127001,1.989085195
1.366666667,15,0.148089024,0.020819319,1.966685404
1.366666667,16,-0.107282478,0.053112569,2.015591798
1.366666667,17,0.158274346,-0.038683537,1.966905368
1.366666667,18,-0.115848274,-0.002695336,2.01930098
1.366666667,19,0.14311503,-0.036486105,1.964868908
1.366666667,20,-0.100089898,-0.001383086,2.011819885
1.366666667,21,0.134881564,-0.012035282,1.967518215
1.366666667,22,-0.094033542,0.017777723,2.014764493
1.366666667,23,0.057662339,0.073868396,2.046558932
1.366666667,24,-0.042929229,0.079795687,2.075802644
1.366666667,25,0.052737021,-0.315237759,2.150706914
1.366666667,26,-0.036167898,-0.286064364,2.269179058
1.366666667,27,0.039013678,-0.702852492,2.257917387
1.366666667,28,-0.030305124,-0.687822937,2.415221912
1.366666667,29,0.033078287,-0.808331288,2.266763714
1.366666667,30,-0.030264159,-0.754024469,2.430336518
1.366666667,31,0.020887205,-0.702376275,2.248358411
1.366666667,32,-0.030058199,-0.708460102,2.422551674
1.4,0,0.026035811,0.817032028,2.198298073
1.4,1,0.03399698,0.832891575,2.166525519
1.4,2,0.040563338,0.831843016,2.166862114
1.4,3,0.047820184,0.8300631,2.166868484
1.4,4,0.017008692,0.83678662,2.165637685
1.4,5,0.011319331,0.838573829,2.16541466
1.4,6,0.004826754,0.84040327,2.166095933
1.4,7,0.057560068,0.77230513,2.06278003
1.4,8,-0.004668692,0.776240954,2.047567686
1.4,9,0.033007638,0.775801826,2.167294568
1.4,10,0.014336902,0.776406912,2.164237036
1.4,11,0.110835426,0.547738693,2.007797791
1.4,12,-0.063737206,0.580394774,2.013244635
1.4,13,0.127438418,0.268171425,1.977587564
1.4,14,-0.084541765,0.293103378,2.018933459
1.4,15,0.144505601,0.025080002,2.003917633
1.4,16,-0.103222381,0.063177545,2.042150161
1.4,17,0.154774538,-0.032850415,2.004584661
1.4,18,-0.109132434,0.006727657,2.050603131
1.4,19,0.136664171,-0.033691412,2.007180399
1.4,20,-0.097546449,0.006560856,2.040522022
1.4,21,0.129631711,-0.010951283,2.00624626
1.4,22,-0.091887788,0.027786494,2.041014707
1.4,23,0.05823164,0.08363511,2.091012179
1.4,24,-0.04272973,0.091532601,2.083413493
1.4,25,0.05308822,-0.306242602,2.140414598
1.4,26,-0.034920545,-0.274191207,2.219892277
1.4,27,0.042808404,-0.68020527,2.180885209
1.4,28,-0.022059394,-0.645579817,2.302116944
1.4,29,0.040468395,-0.756900859,2.180938928
1.4,30,-0.01693688,-0.709368741,2.309666796
1.4,31,0.01697703,-0.689040696,2.14333939
1.4,32,-0.026731275,-0.675888938,2.275201692
1.433333333,0,0.024379334,0.812557633,2.201207399
1.433333333,1,0.032313847,0.829443002,2.167921192
1.433333333,2,0.039279297,0.828987734,2.168221268
1.433333333,3,0.047110739,0.827808732,2.168390579
1.433333333,4,0.015101786,0.831435895,2.167846001
1.433333333,5,0.009081516,0.832514874,2.167689334
1.433333333,6,0.00244707,0.833972874,2.16855216
1.433333333,7,0.057710191,0.768879148,2.063048142
1.433333333,8,-0.006435045,0.767700702,2.049278363
1.433333333,9,0.03247863,0.772599146,2.169489819
1.433333333,10,0.01285414,0.771923648,2.167349312
1.433333333,11,0.111151627,0.537678985,2.00669416
1.433333333,12,-0.063475528,0.570703002,2.028786793
1.433333333,13,0.128702957,0.26385018,1.98777049
1.433333333,14,-0.088832962,0.289148733,2.039060614
1.433333333,15,0.139383028,0.024915319,2.015699349
1.433333333,16,-0.108306209,0.049821681,2.052368391
1.433333333,17,0.15034392,-0.035983188,2.013903275
1.433333333,18,-0.115182778,-0.009379373,2.05739393
1.433333333,19,0.131919665,-0.034869563,2.011899821
1.433333333,20,-0.098157716,-0.012266632,2.047882877
1.433333333,21,0.125131416,-0.010916447,2.015756323
1.433333333,22,-0.093093619,0.012231309,2.05100657
1.433333333,23,0.057950642,0.070292772,2.09538087
1.433333333,24,-0.04070582,0.080413307,2.130542047
1.433333333,25,0.051884764,-0.327939197,2.167210809
1.433333333,26,-0.034694887,-0.281248866,2.315469697
1.433333333,27,0.03630397,-0.706420554,2.231277197
1.433333333,28,-0.020819526,-0.666971804,2.458239331
1.433333333,29,0.026128683,-0.783061965,2.234705626
1.433333333,30,-0.020868069,-0.734193862,2.471502557
1.433333333,31,0.023013365,-0.706655379,2.201073408
1.433333333,32,-0.021786398,-0.696340629,2.445424213
1.466666667,0,0.023677118,0.811227606,2.231481836
1.466666667,1,0.03091243,0.827944458,2.19855366
1.466666667,2,0.037291715,0.827090837,2.198858671
1.466666667,3,0.044463915,0.825503814,2.19887903
1.466666667,4,0.014575701,0.830854541,2.197201014
1.466666667,5,0.00858882,0.832503038,2.196994626
1.466666667,6,0.001862008,0.834681178,2.197862439
1.466666667,7,0.055697038,0.768802909,2.093502757
1.466666667,8,-0.007078807,0.769564011,2.075980291
1.466666667,9,0.031041983,0.772171807,2.200031501
1.466666667,10,0.01307918,0.772353759,2.19660667
1.466666667,11,0.113875586,0.545271544,2.049694703
1.466666667,12,-0.063889096,0.578236826,2.046785638
1.466666667,13,0.1285004,0.269084439,2.03092336
1.466666667,14,-0.093496804,0.286172125,2.060555041
1.466666667,15,0.134026742,0.027127542,2.058376879
1.466666667,16,-0.113840078,0.055873313,2.083050218
1.466666667,17,0.144678208,-0.031969021,2.058416017
1.466666667,18,-0.12260521,-0.000895827,2.085110568
1.466666667,19,0.123579886,-0.031033993,2.054979578
1.466666667,20,-0.106909679,-0.001804657,2.077189357
1.466666667,21,0.116175784,-0.008321466,2.058248997
1.466666667,22,-0.099563785,0.018521427,2.081766408
1.466666667,23,0.055902133,0.07253971,2.133834535
1.466666667,24,-0.041381919,0.084126952,2.143824881
1.466666667,25,0.051327553,-0.316924536,2.206396632
1.466666667,26,-0.032445223,-0.283551132,2.314894558
1.466666667,27,0.036300798,-0.705350202,2.29666555
